content,stance
Parem de matar as pessoas usem alho e cebola cru que raiva disso,Neutro
"Aí já é curandeirismo  😉 Mesmo que funcione como preventivo, não tem o registro na Anvisa  😁",Neutro
E você acha que Anvisa vai aprovar esqueça os pais da medicina já falavam tenho passado pra bastante gente que está com coronavirus e com suspeita eles me relatam que obten melhora em 5 dias e usam pelo menos 15 dias 3 dentes pela manhã e 3 dentes pel… Ver mais,Positivo
Eu digo faz e comprova os benefícios alho dificilmente alguém terá alergia todos usam como tempero.,Neutro
"A imagem pode conter: texto que diz ""11:56 luciliadiniz.com LUCILIA DINIZ Imagem médico grego Galeno de Pérgamo Para Galeno, se pessoa estivesse com os humores sem fluidez, a linfa em particular, precisaria comer mais cebola alho. Este raciocínio antecipou necessidade controlar colesterol, por exemplo. médico também tinha restrições ao consumo de leite pães, devido lactose glúten, mesmo sem saber da existência destas substâncias. A nutrição era considerada terceira arte médica, junto farmacologia ea cirurgia. Entre filósofos Platão (428 348 a.C.) escreveu sobre importância dos alimentos""",Neutro
Tenho muitos estudos sobre o alho e a cebola estudo a 8 anos seus efeitos em várias doses,Neutro
"E como podemos comer ? Tem q mastigar? Pq deve ser impossível mastigar , eu sempre tomo o chá de alho, cebola , limão , mel e gengibre. Funciona como chá tbm?",Neutro
vou lhe explicar amiga se você aquecer o alho em alta temperatura irá eliminar a alicina que é o Antibiotico do alho o ideal e comer cru faça um suco e coloca o dente de alho no liquidificador coloca laranja limão e mel e colo…Ver mais,Neutro
Existe alho em cápsulas. Eu tomo e realmente fortalece o sistema imunológico. Vc não pega gripe com facilidade. Vivi isso aqui em casa.Aumentando a dose deve combater sim.Pensei nisso com meu marido esses dias. Já fazemos supleme…Ver mais,Neutro
e se tu comer ele cru ou coloca lo no suco potencializa mas ainda seus efeitos,Neutro
eles falam que só pra imunidade mas não revelam tudo sobre o alho sabe porque ? É pra você ignora os efeitos não é lucro o alho e nem vantagem pra industria farmacêutica,Neutro
"Vou fazer isso. Tbm acredito q as indústrias farmacêuticas perdem muita grana com isso por isso só falam em medicamento manipulado. Considerando q toda medicação vem de alguma planta e Cia, devemos considerar sim seus efeitos positivos .... Eu acredito…Ver mais",Neutro
faça isso depois deixe seu depoimento pra que outras vidas sejam salvas através de seu relato amiga o que precisar me coloco a disposicao  😁,Neutro
"Se Deus quiser não vou pegar essa doença , e quem pegar q se cure . Masss se acontecer farei tudo o q tiver ao meu alcance e com certeza vou relatar . Obrigada 😘 😘",Neutro
eu fiz alho mel e cebola ..meu pai come cru alho todo.dia,Neutro
as pessoas só acreditam em relatos amiga por isso eu sempre peço pra que todos façam o relato porque temos que obrigar a OMS a colocar sim esse tipo de alimento em UTI e orientar as pessoas a consumirem porque o povo só acredita…Ver mais,Neutro
mas aumenta a pressao ?,Neutro
o alho pelo contrário ele controla a pressão arterial o colesterol se for consumido diariamente para a manutenção da saúde o certo e 1 dente de alho pela manhã e 1 dente de alho a noite o suficiente o alho diminui os riscos de infart…Ver mais,Neutro
"vou usar, obrigado ...!",Neutro
😁,Neutro
Quiabo kkkk,Neutro
e sério amiga estudo o alho a 8 anos muito antes dessa pandemia não e receita da vovó não faça e comprove seus benefícios eu desafio quem fizer e não der certo a vir aqui me chamar de charlatona sei bem do que falo só que isso nunca…Ver mais,Neutro
"con certeza alho ten poderes anti inflamatórios. A comida sempre é o melhore remedio, mas são doses cavalares para chegar ao ideal para um vírus infelizmente que faz tao mal. A gente brinca mais sabe que a vit a faz bem em caso de vi…Ver mais",Neutro
como disse amiga eu testo o alho e a cebola anos a suas quantidades sempre usei eles trato ate pra pneumonia e problemas respiratórios e posso afirmar que cura o alho foi feito um estudo que eu vou te mandar as bactérias que ele el…Ver mais,Neutro
A imagem pode conter: texto,Neutro
A imagem pode conter: texto,Neutro
Nenhuma descrição de foto disponível.,Neutro
A imagem pode conter: texto,Neutro
esses são alguns estudos sabe porque nunca vai pra frente pra população? Alho não e lucro pra industria farmáceutica,Neutro
"meu pai toda vida comeu alho pq gosta e nunca ficou doente , e olha que ele é obeso acredito e muito nos seus estudos.",Neutro
agora entende porque seu pai tem a saúde boa só que vai falar pra industria farmacêutica isso eles nunca vão aceitar essa teoria preferem a morte da humanidade do que aceitarem isso,Neutro
sim e olha que ele come pq gosta ele teve artrose agora c 67 anos e o medico falou q era p ele ta pior mas nao esta por causa do alho.eu li q o alho nao deixa artrose piorar ...,Neutro
Sou asmatica do gruponde risco vou começar a tomar o alho entao ... tomara q ajude minha dor de cabeca tenho dores todos os.dias.,Neutro
Com certeza. Tem muita coisa boa no combate as doenças que são escondidas. O que manda é o lucro. Um exemplo. Quando estou sentindo início de infecção urinária tomo uma colher de chá de bicarbonato de sódio em um copo d'água 2x ao di…Ver mais,Neutro
vai ajudar muito alho e bom pra 20 doenças amiga,Neutro
Eu fazia tratamento para depressão. Me libertei dos fármacos usando manipulação.Hoje sou outra pessoa.,Neutro
pra ti ver Indústria farmacêutica escondem isso e sempre vão esconder não e vantagem e nem lucro pra eles mas se todos fizerem isso e dar relatos direto eles vão ser obrigados a fornecer essas informações por isso e importante o rela…Ver mais,Neutro
vc sabe me dizer se serve como expectorante?,Neutro
vdd,Neutro
eu fiz alho cebola e mel expctora muoto mesmo mas so pode 1 colher pequena .tem tambem casca de jatobá faz um melado com açúcar demerarva é uma bênção sempre faço p meus filhos,Neutro
Pessoal daqui a pouco desativam meus comentários porque eles não querem que muita gente façam isso se por acaso desativarem podem me chamar inbox que eu auxilio,Neutro
Sou asmatica do grupo de risco e confirmado COVID-19. Também posso comer o alho?,Neutro
vc tem asma e está com o covid. ? Como tá sendo. Eu estou com tanto medo. Posso te add ?,Neutro
"Aqui meu tempero em casa, alho, cebola, cheiro verde, cebolinha, chicória. Vem os sucos: laranja, limão, acerola, inhame",Neutro
deve comer alho sim amiga inclusive minha filha tinha bronquite asmática joguei todas as bombinhas e antibioticos fora e só alho e cebola todos os dias,Neutro
coloca no seu suco um dente de alho cru amiga e duas colheres de mel potencializa mas teu suco,Neutro
oi. pode me.dizer sobre a. cebloa. crua. qie. se. coloca.ametade. no quarto a. noite ou outro maneira bv possa para. mim favo,Neutro
E o alho em cápsula? Também é válido?,Neutro
Procurem sobre inhame e limão o suco . ajudar a aumentar as plaquetas . imunidade alta,Neutro
a cebola você compra aquelas de feira bem pequenas e come uma por dia eu compro aquelas bem pequenas ou consome a metade de uma cebola intejra,Neutro
as cápsulas são válidas sim só que alicina que e o Antibiotico do alho ele e mas concentrado no alho cru amada você pode colocar ele no liquidificador e bater com o suco com mel laranja e limao enganam muito o gosto do alho,Neutro
nossa pode ser em. salada eu compro sempre. grande pode ne e ajuda no.qie. querida dai,Neutro
obrigada,Neutro
pode sim na salada só não pode jogar água quente por cima o importante e comer cru amiga,Neutro
Inclusive tive várias pneumonias crônicas ao longo da minha infância e pré adolescência. Uma vez minha mãe assinou um termo de responsabilidade para me tirar do hospital e tratar com remédio de folha pois somos descendentes de índio. Minha bisavó era. Então fui curada com assa peixe entre outros .E lembro como se fosse agora das placas que saiam de mim de catarro. Lembro e fico de cara como minha mãe foi corajosa. Sempre falo que sou um milagre.Pois não conseguia nem andar.Pesquisem essa planta .Assa peixe.E tirem suas conclusões. Temos remédio em excesso só que só se usa os da farmácia e se come muito mal hj em dia.,Neutro
pode sim,Neutro
os médicos nunca iram comprovar e nem a OMS é uma pena eles preferem que pessoas morram do que comprovar isso,Neutro
Sim.O natural será sempre melhor.Mas o em cápsulas é muito bom tbm e mais fácil de consumir.,Neutro
Só médicos de bom coração e naturalistas receitam.O resto não tá nem aí.,Neutro
a eu nao. nao. coloco água quente muito obrigado querida quem Deus proteja. vcne. sua familja quando. tove mais sobre outrasncoosanp. saudenpode. me. acha no mesenger,Neutro
verdade!!!,Neutro
pode deixar e não deixa de deixar seu depoimento que isso salva muitas vidas amiga,Neutro
Se eu cotar e engolir sera q da certo? Um vez giz o cha e nao deu p tomr maia de um vez,Neutro
te juro que estou me recuperando em casa e usando isso muita cebola e me senti melhor,Neutro
Faltou o tomate pro molho ficar completo!  😁,Neutro
como crua com outro alimento tipo carne,Neutro
pode também amiga como eu disse tem que ser cru tudo e valido,Neutro
gente isso é ótimo más tem q ser cru não cozido,Neutro
não pode ser cozido porque justamente o Antibiotico e a cebola e alho não pode ser colocado em altas temperaturas porque se não evaporam não surtem o efeito que espera muita gente relata que ainda aproveitam o Antibiotico no chá mas o importante e comer cru assim você não perde nenhum propriedade alicina,Neutro
sim,Neutro
Que Deus te de a cura nos de seu ralatopor favor....,Neutro
"eu como salada de cebola todo dia. Deixo ela de molho na agua com cubos de gelo, escorro a agua e tempero. Passei a minha infância comendo cebola e tomando chá de alho. Minha mãe fala que nunca fiquei doente na infância, pouquíssimas gripes. Se a receita da minha avó funciona pra todo mundo nao sei. Mas cientificamente alho possui alicina que funciona como um antibiótico natural e cebola é rica em compostos sulforafos( similares ao enxofre) que funcionam como bactericidas.",Neutro
"Antigamente se tratavam as pessoas com chá. Hoje quase ninguém toma porque a maioria dos médicos são contra. Sem contar que realmente tem sem noção que faz chás muito fortes e acabam se intoxicando. Conheço uma gama de plantas medicinais que sempre utilizei para tratar infecções respiratórias, amigdalite my old friend. O tratamento através de plantas medicinais requer disciplina, persistência e uso durante vários dias até a completa cura. Paciência que poucas pessoas tem. Sentiu a garganta arranhar, faz gargarejo com chá de malva e sal ou suco de limão com sal. Própolis misturado com agua 10 gotas de 6 em 6 horas. Mas ninguém acredita em remédios naturais. Inalação com vapor do chá de eucalipto.",Neutro
obrigado Deus ta contigo,Neutro
pois como te disse as pessoas são como Tomé eu acredito vendo,Neutro
eu venho de gerações usando muito chá diariamente.,Neutro
eu também sou descendente de índios e a minha vó sempre ultilizou chás,Neutro
tem vários superalimentos que são suplementos e curam ajudam no tratamento de várias doenças,Neutro
Só funciona pra uip e Khalil kkkk querem vender estoque de desametasona das farmácias ???,Positivo
dexametasona é um xarope comum pra tosse. Fraquinho. Existem outros q surtem melhores efeitos,Neutro
desamatasona e corticoide e não xarope .sou médica . E como todo remédio tem efeitos colaterais . Mas o q falo e que povo sai como louco comprando tudo q sai por sai .,Neutro
xarope é modo de dizer. Conheço uma gama deles pois tenho um filho com bronquite. Graças a Deus faz alguns anos que ele não faz uso de nenhum tipo de corticoide.,Neutro
Mas dexametasona é aquele xarope de UPA/posto de saúde. Tem gente que pensa que é balinha.,Neutro
Mas a cloroquina é um corticóide. Isso não seria como trocar seis por meia dúzia?,Negativo
Uma pergunta o aciclovi serve para mata este viro ou não alguem sabe se ja foi testado,Neutro
"pra saber tem q ser estudado por muito tempo. Aciclovir, por enquanto, é contra herpes. Não é da noite pro dia que vão descobrir algo contra o vírus.",Neutro
sim e que a herpes e um viru. Ok verdade.,Neutro
"Esses dias eu também estava conversando aqui em casa sobre o Aciclovir, pois do nada me veio o nome desse medicamento na minha mente. Meu filho usa ele pra herpes!",Neutro
não to compresa não. Pode fica tranquila. Ok.,Neutro
"Vírus da Herpes nao se cura. Se cura as manifestações físicas dele, mas curar nunca. Ele fica alojado em alguns nervos do nosso organismo, mesmo para quem nunca manifesta sintomas físicos. Eu sou uma portadora que nunca manifestou sintomas. 90% da população mundial é portadora sem sintomas e apenas 10% manifestam sintomas. Alguns estudos associam o vírus da Herpes com o Alzheimer.",Neutro
Estou curiosa para fazer o PCR para ver se tenho anticorpos contra Coronavirus. Fui criada num ambiente com muito contato com animais selvagens.,Neutro
